Gene_acc,PG.ProteinAccessions,S1,S2,S3,I1,I2,I3,Desc
4673,Tb927.7.6950:mRNA-p1,2347736,4052370,1328329,2691225.75,3285193.5,2555562,"hypothetical protein, conserved"
4674,Tb927.7.6960.1:mRNA-p1,304936.96875,364969.15625,370320.1875,12828.306640625,53366.91015625,Filtered,"ubiquitin-conjugating enzyme E2, putative"
4675,Tb927.7.6970:mRNA-p1,495431.5,487255.46875,523689.625,881529.375,870040.875,896006.3125,"paraflagellar rod protein, putative"
4676,Tb927.7.6980:mRNA-p1,742044,795299.25,737193.875,612292.75,650676.8125,604410.625,"Mono-functional DNA-alkylating methyl methanesulfonate N-term/CPSF A subunit region, putative"
4677,Tb927.7.700:mRNA-p1,57578.84375,64850.953125,75770.578125,673341.1875,708876.0625,672236.5,Nucleolar protein 74
4678,Tb927.7.7000:mRNA-p1,74273.9453125,79302.9140625,84723.265625,1633588,1872223.75,1711985.75,"hook complex protein, conserved"
4679,Tb927.7.7010:mRNA-p1,177388.21875,210600.1875,200989.90625,59163.86328125,67234.5078125,68657.59375,"LSU ribosomal protein, mitochondrial, putative"
4680,Tb927.7.7030:mRNA-p1,236788.578125,256648.09375,289781.125,1322451.5,1423801.75,1418639.125,"zinc-finger of a C2HC-type, putative"
4681,Tb927.7.7040:mRNA-p1,2279815.25,2279610.75,2020367.75,54515.6015625,38850.54296875,80956.53125,"methylthioadenosine phosphorylase, putative"
4682,Tb927.7.7050:mRNA-p1,671074.75,708778.5,670065.4375,1954764.375,2084551.25,2034127.75,"hypothetical protein, conserved"
4683,Tb927.7.7080:mRNA-p1,792245.125,754999.625,919240.375,189249.21875,202361.15625,222751.40625,Mitoribosomal SSU assembly factor 19
4684,Tb927.7.710:mRNA-p1,10892568,11109414,10322407,2256845.5,2252840.5,2386129.75,"heat shock 70 kDa protein, putative"
4685,Tb927.7.7100:mRNA-p1,Filtered,Filtered,Filtered,144961.71875,169098.359375,142102.703125,hypothetical protein
4686,Tb927.7.7120:mRNA-p1,Filtered,Filtered,635.8463745117188,75525.0546875,89737.8203125,102508.421875,"kinesin, putative"
4687,Tb927.7.7130:mRNA-p1,155086.5,155664.09375,176060.5,29040.888671875,12833.873046875,Filtered,"S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase, putative"
4688,Tb927.7.7140:mRNA-p1,629524.1875,734040.6875,593873.25,12325.33984375,Filtered,24726.41796875,"Vta1 like, putative"
4689,Tb927.7.7160:mRNA-p1,118524.2265625,138205.890625,126115.859375,246509.671875,11178.7138671875,9771.3076171875,"kinetoplastid-specific dual specificity phosphatase, putative"
4691,Tb927.7.7190:mRNA-p1,3378808.25,1878665.625,1138924.875,223399.421875,254330.15625,236770.546875,"hypothetical protein, conserved"
4693,Tb927.7.7220:mRNA-p1,24911.921875,5136.6796875,Filtered,55770.640625,57823.734375,56162.24609375,"hypothetical protein, conserved"
4694,Tb927.7.7230:mRNA-p1,81716.75,66637.203125,75558.7734375,95877.3828125,92143.3125,133432.984375,nitroreductase
4695,Tb927.7.7240:mRNA-p1,27528.8515625,24575.029296875,24621.759765625,983385.875,1086537.75,1095685,"leucine-rich repeat protein (LRRP), putative"
4696,Tb927.7.7250:mRNA-p1,161900.375,108226.1640625,99413.5546875,1414536.375,1344018,1440794.625,"Ankyrin repeats (3 copies), putative"
4697,Tb927.7.7260:mRNA-p1,136690.640625,135220.265625,137324.453125,112532.3046875,134623.015625,118218.125,"kinesin, putative"
4698,Tb927.7.7270:mRNA-p1,61949.078125,78816.03125,57199140,742669.375,764422.5,504058.5,SUMO-interacting motif-containing protein
4699,Tb927.7.7280:mRNA-p1,482979.71875,523918.96875,570323.125,180493.421875,203049.6875,178486.34375,"RNA-binding protein, putative"
4700,Tb927.7.7290:mRNA-p1,88283.1796875,101874.5234375,94115.015625,8856.375,Filtered,37276.73828125,"COG4 transport protein, putative"
4701,Tb927.7.730:mRNA-p1,138291.171875,146181.9375,135821.171875,47097.7265625,50482.34375,41317.21875,Component of motile flagella 49
4702,Tb927.7.7300:mRNA-p1,347730.75,354695.8125,352522.96875,436563.46875,439632.59375,322435.9375,"ATP-dependent DEAD/H RNA helicase, putative"
4703,Tb927.7.7320:mRNA-p1,135819.640625,146219.6875,162197.359375,1255146.375,1215311.875,1290796.5,"hypothetical protein, conserved"
4704,Tb927.7.7330:mRNA-p1,97731.453125,91942.3671875,82985.8046875,7146.7138671875,26420.64453125,37706.67578125,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
4705,Tb927.7.7340:mRNA-p1,129981.234375,148641.53125,140103.96875,173708.765625,188219.734375,252710.125,"hypothetical protein, conserved"
4706,Tb927.7.7360:mRNA-p1,266870.28125,233803.296875,204772.0625,95058.71875,47049.6953125,46253.203125,cdc2-related kinase 2
4707,Tb927.7.7380:mRNA-p1,156852.84375,188461.65625,209723.78125,75919.015625,86511.6015625,141028.6875,u6 snrna-associated sm-like protein lsm3
4708,Tb927.7.740:mRNA-p1,85990.984375,63281.4375,85666.2421875,65810.7421875,130434.328125,21907.4375,"chaperone protein DnaJ, putative"
4709,Tb927.7.7400:mRNA-p1,113611.8671875,118548.9375,61102.453125,2044790.75,1690144.25,1375522,Basal body protein
4710,Tb927.7.7410:mRNA-p1,907244.125,835671,820947.9375,134189.65625,215243.90625,182362.03125,"Trans-2-enoyl-ACP reductase 2, putative"
4711,Tb927.7.7420:mRNA-p1;Tb927.7.7430:mRNA-p1,6542985.5,6756072,5729422,939475.5,954811.625,901929.4375,"ATP synthase F1, alpha subunit"
4712,Tb927.7.7440:mRNA-p1,392261.125,361296.40625,347421.71875,672748.625,576898.75,592685.75,"hypothetical protein, conserved"
4713,Tb927.7.7450:mRNA-p1,46186.77734375,28565.890625,36543.33203125,807986.3125,819030.6875,814333.9375,"GTP-binding protein, putative"
4714,Tb927.7.7460:mRNA-p1,3186930.75,3567951,3573012.25,4892155,4861206.5,4435972.5,"hypothetical protein, conserved"
4715,Tb927.7.750:mRNA-p1,Filtered,284488.15625,168700.890625,3095693.25,3095968.25,3006149.75,"hypothetical protein, conserved"
4716,Tb927.7.7500:mRNA-p1,268664.71875,305306.8125,279545.40625,2827370.5,2068600.75,175844.375,"thymine-7-hydroxylase, putative"
4717,Tb927.7.7530:mRNA-p1,661941.125,806053.3125,775853.8125,115072.5625,133164.03125,130527.5859375,"receptor-type adenylate cyclase GRESAG 4, putative"
4718,Tb927.7.760:mRNA-p1,460986.25,456548.34375,465366.15625,4917013,4477326,4885233.5,"hypothetical protein, conserved"
4720,Tb927.7.800:mRNA-p1,199278.15625,186638.5625,176603.46875,57923.26171875,22509.53125,24090.48828125,RNA editing mediator complex protein 3
4721,Tb927.7.810:mRNA-p1,16227.0341796875,16565.810546875,22389.83984375,96867.921875,98436.515625,104399.125,"hypothetical protein, conserved"
4722,Tb927.7.820:mRNA-p1,117707.8828125,62774.97265625,54448.71875,937530,925922.1875,924599.9375,"dynein arm light chain, axonemal, putative"
4723,Tb927.7.830:mRNA-p1,315668.3125,356741.28125,344531.6875,17950.890625,16600.89453125,20981.341796875,"telomerase-associated protein, putative"
4724,Tb927.7.840:mRNA-p1,467452.34375,611657.3125,649224.5,178039.765625,164718.6875,149373.765625,"Mitochondrial ATP synthase subunit, putative"
4727,Tb927.7.880:mRNA-p1,684682.9375,798840.1875,739748,1072052.75,1069683.75,1153697.75,"RNA-binding protein, putative"
4728,Tb927.7.890:mRNA-p1,136203.75,134868.0625,114424.7109375,Filtered,Filtered,Filtered,"electron transfer protein, putative"
4729,Tb927.7.900:mRNA-p1,1530591.5,1611990.875,1575061.375,764581.5,634668.125,697041.125,"hypothetical protein, conserved"
4730,Tb927.7.910:mRNA-p1,197228.546875,173541.71875,141306.40625,22980.0234375,83560.0859375,69702.75,"hypothetical protein, conserved"
4731,Tb927.7.920:mRNA-p1,213209.515625,228207.09375,193641.703125,5613194,5652519,5374962.5,Inner arm dynein 5-1
4732,Tb927.7.930:mRNA-p1,236083.84375,233951.8125,274619.8125,89652.6953125,80994.65625,138556.984375,zinc finger CCCH domain containing protein 17
4733,Tb927.7.940:mRNA-p1,917273.875,1011131.125,935462.375,38398.33984375,34063.31640625,41338.64453125,"protein kinase C substrate protein, heavy chain, putative"
4734,Tb927.7.950:mRNA-p1,128564.5,71789.5703125,3494.130126953125,Filtered,Filtered,Filtered,"Polycystin cation channel, putative"
4735,Tb927.7.960:mRNA-p1,712771.1875,861676.75,1171150.875,616172.625,550607.625,603140.625,"CMGC/SRPK protein kinase, putative"
4736,Tb927.7.970:mRNA-p1,249270.34375,277791.03125,273758.0625,234746.28125,250094.28125,203679.90625,60S ribosomal export protein NMD3
4738,Tb927.7.990:mRNA-p1,211167.46875,235339.109375,255485.671875,1517115.125,1475035.25,1405656.625,"chaperone protein DnaJ, putative"
4739,Tb927.8.1020:mRNA-p1,121024.3125,113999.4765625,115167.3359375,Filtered,Filtered,Filtered,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase, putative"
4740,Tb927.8.1040:mRNA-p1,47432.453125,60684.9140625,46290.95703125,Filtered,Filtered,Filtered,"protein phosphatase inhibitor, putative"
4741,Tb927.8.1050:mRNA-p1,11577.0625,12348.5087890625,14908.451171875,179417.03125,191408.625,199768.34375,SUMO-interacting motif-containing protein
4742,Tb927.8.1060:mRNA-p1,103316.7265625,90054.7265625,99396.5390625,102568.203125,109643.03125,122161.2421875,"malonyl-CoA decarboxylase, mitochondrial precursor, putative"
4743,Tb927.8.1070:mRNA-p1,16222.7685546875,Filtered,Filtered,127807.828125,127384.1015625,128027.4921875,"hypothetical protein, conserved"
4744,Tb927.8.1080:mRNA-p1,558695.375,673829.8125,512354.625,2512758.75,2601443,2599978.25,"centrin, putative"
4745,Tb927.8.1090:mRNA-p1,135388.109375,181695.578125,178976.40625,367828.59375,337234.65625,308603.75,NPAPL
4746,Tb927.8.1120:mRNA-p1,159782.296875,157028.5625,147319.4375,26503.205078125,33924.18359375,137776.65625,"hypothetical protein, conserved"
4747,Tb927.8.1140:mRNA-p1,274562.09375,258344.265625,297524.125,9734.8310546875,8607.638671875,Filtered,"hypothetical protein, conserved"
4748,Tb927.8.1150:mRNA-p1,194351.515625,209692.484375,202162.4375,626429.5625,710428.875,644127.25,kinetoplastid kinetochore protein 9
4749,Tb927.8.1160:mRNA-p1,3172748.75,2138947,2032723.5,1208156.25,1249221.625,1231626.125,"vacuolar-type Ca2+-ATPase, putative"
4750,Tb927.8.1170:mRNA-p1;Tb927.8.1190:mRNA-p1,3853007.5,3723299,3691205.25,555709.3125,494729.96875,434440,eukaryotic translation initiation factor 3 subunit h
4751,Tb927.8.1200:mRNA-p1,968766.8125,1037646.6875,989665.25,79662.65625,110407.640625,127506.3828125,vacuolar-type Ca2+-ATPase 2
4752,Tb927.8.1210:mRNA-p1,1386299.25,1185650.375,1083936.625,1025415.1875,1022335.875,1092572.875,"hypothetical protein, conserved"
4754,Tb927.8.1230:mRNA-p1,772355.9375,827013,781978,1014023.0625,776007.0625,951869.125,"hypothetical protein, conserved"
4756,Tb927.8.1250:mRNA-p1,1141404.125,1153236,1096948.625,364696.625,416906.5625,199166.359375,"Sel1 repeat, putative"
4757,Tb927.8.1260:mRNA-p1,63927.51171875,30483.59375,39056.375,310183.59375,327456.875,300278.09375,Nucleolar protein 112
4758,Tb927.8.1270:mRNA-p1,104497.78125,67149.1953125,66037.921875,918985.4375,988083.3125,1010523.1875,Nucleolar protein 54
4759,Tb927.8.1280:mRNA-p1,37301.87109375,6576.1201171875,Filtered,184369.703125,182824.0625,181392.328125,"hypothetical protein, conserved"
4760,Tb927.8.1290:mRNA-p1,664452.125,712975.1875,690455,2162485.25,2378134,2030274.625,SUMO-interacting motif-containing protein
4761,Tb927.8.1300:mRNA-p1,12036.5361328125,17824.484375,9473.357421875,647088.875,637560.1875,641860.5,"hypothetical protein, conserved"
4763,Tb927.8.1320:mRNA-p1,367641.375,386496.40625,388290.625,20478.39453125,22158.49609375,26381.2890625,"hypothetical protein, conserved"
4764,Tb927.8.1330:mRNA-p1;Tb927.8.1340:mRNA-p1,9796748,11095832,10606144,29356130,28126204,28863556,"60S ribosomal protein L7a, putative"
4766,Tb927.8.1360:mRNA-p1,115758.796875,113202.0546875,117872.484375,1287791,1439316.625,1514424.75,"Dynein heavy chain, N-terminal region 2, putative"
4768,Tb927.8.1410:mRNA-p1,220421.578125,238713.1875,240342.375,582452.5,606023.875,569311.4375,pre-rrna-processing protein tsr1 homolog
4769,Tb927.8.1420:mRNA-p1,401031.09375,438999.4375,431006.25,593820.25,485880.625,595343.1875,"acyl-CoA dehydrogenase, mitochondrial precursor, putative"
4770,Tb927.8.1440:mRNA-p1,1426602.25,1499527.375,1385967.25,159836.734375,103330.7265625,105149.46875,"maoC-like dehydratase, putative"
4771,Tb927.8.1450:mRNA-p1,135138.5,124719.03125,121666.8515625,33687.03125,45619.51171875,20728.208984375,"hypothetical protein, conserved"
4772,Tb927.8.1470:mRNA-p1,119539.953125,120777.125,118406.453125,51555.96875,79066.6484375,1164066.125,Present in the outer mitochondrial membrane proteome 38
4773,Tb927.8.1480:mRNA-p1,62986.328125,58256.74609375,65724.625,17263.927734375,15362.435546875,39469.4609375,"RAVE protein 1 C terminal, putative"
4774,Tb927.8.1490:mRNA-p1,129324.2265625,175042.03125,149243.421875,29006.833984375,68898.9453125,68408.1875,"Protein of unknown function (DUF1674), putative"
4775,Tb927.8.1500:mRNA-p1,1584977.875,1834111.875,1904953.625,361834.75,347401.5,346909.875,"hypothetical protein, conserved"
4776,Tb927.8.1510:mRNA-p1,3472064.5,3678439.25,3805326.5,7679345,8933712,7922692,"ATP-dependent RNA helicase DBP2B, putative"
4777,Tb927.8.1540:mRNA-p1,341572.15625,390768,367353.25,3344054.5,3213518,3484346.25,"hypothetical protein, conserved"
4778,Tb927.8.1550:mRNA-p1,185291.890625,191215.359375,191204.625,14823323,13870230,16222508,"paraflagellar rod component, putative"
4779,Tb927.8.1560:mRNA-p1,77447.390625,82228.03125,64504.91796875,1901231.375,2092473.625,1999122.875,"hypothetical protein, conserved"
4780,Tb927.8.1570:mRNA-p1,1450033.375,1691628.5,1391078.875,279000.53125,246878.375,237734.6875,"Uncharacterised protein family (UPF0172), putative"
4781,Tb927.8.1580:mRNA-p1,94732.953125,52671.5,90112.1640625,Filtered,87999.8359375,Filtered,"hypothetical protein, conserved"
4782,Tb927.8.1590:mRNA-p1,1181257.375,1087651.25,1154389.5,1346211.125,1043575.0625,901499.125,"ubiquitin-protein ligase, putative"
4783,Tb927.8.1600.1:mRNA-p1,3595324,3394350.75,3284909,123669.9375,125579.2421875,126184.921875,"lysyl-tRNA synthetase, putative"
4784,Tb927.8.1670:mRNA-p1,Filtered,Filtered,Filtered,142083.203125,153239.5625,154933.328125,"Serine/threonine-protein kinase NEK14, putative"
4785,Tb927.8.1680:mRNA-p1,147552.40625,180991.359375,216188.09375,438925.5625,517122.96875,469147.625,kinetoplastid kinetochore protein 12
4786,Tb927.8.1710:mRNA-p1,2149920.25,2191982,2090139.375,487163.5,342591.84375,542650.8125,"protein phosphatase 2A, regulatory subunit B, putative"
4787,Tb927.8.1720:mRNA-p1,37863.2734375,41134.44140625,140727.15625,124557.53125,134607.84375,181032.203125,"phosphatidylglycerolphosphate synthase, mitochondrial"
4788,Tb927.8.1730:mRNA-p1,89716.9140625,115726.9296875,118188.171875,Filtered,Filtered,Filtered,"hypothetical protein, conserved"
4789,Tb927.8.1740:mRNA-p1,556158.6875,635656.75,694494.9375,1366554.375,1396957,1239715.5,Mitochondrial import inner membrane translocase subunit TIM62
4790,Tb927.8.1750:mRNA-p1,944180.9375,1009022.625,906845.5,37455.09765625,41690.5859375,41850.265625,Fe-S cluster assembly protein DRE2
4791,Tb927.8.1770:mRNA-p1,168484.125,144209.71875,187568.84375,150419.140625,158722.796875,141228.15625,"hypothetical protein, conserved"
4792,Tb927.8.1790:mRNA-p1,3417950,4223065.5,3743220.5,409372.75,379158.40625,353202.75,"hypothetical protein, conserved"
4793,Tb927.8.1810:mRNA-p1,1044051.5,935416.8125,829953.625,60678.05859375,36547.19921875,Filtered,"serine peptidase, Clan S-, family S54, putative"
4794,Tb927.8.1820:mRNA-p1,70602.046875,41753.2734375,63970.53125,Filtered,Filtered,Filtered,"sterol carrier protein, putative"
4795,Tb927.8.1840:mRNA-p1,668352.0625,619142.3125,645801.125,47383.5859375,48814.765625,23382.4453125,"Sec7 domain containing protein, putative"
4796,Tb927.8.1850:mRNA-p1,240343.046875,279462.5,220434.96875,24882.220703125,17503.794921875,95899.53125,mitochondrial calcium uptake 1
4797,Tb927.8.1860:mRNA-p1,495852.65625,448631.5,485978.75,40597.15625,45330.55859375,46280.8125,pitrilysin-like metalloprotease
4798,Tb927.8.1870:mRNA-p1,13911060,14664104,14490796,467841.90625,457404,470781.625,Golgi/lysosome glycoprotein 1
4799,Tb927.8.1900:mRNA-p1,114339.0703125,122565.890625,96313.75,15495.0947265625,24661.375,12447.4169921875,"hypothetical protein, conserved"
4800,Tb927.8.1910:mRNA-p1,136417.890625,116166,112596.015625,16070.2216796875,25127.0703125,52427.53125,"metallo-peptidase, Clan MH, Family M18"
4801,Tb927.8.1920:mRNA-p1,163751.890625,153738.375,160876.203125,38580.625,43145.01171875,38496.1015625,histone-lysine n-methyltransferase
4802,Tb927.8.1930:mRNA-p1,137205.328125,137970.625,99745.5703125,69931.796875,68561.7890625,93035.609375,"Isy1-like splicing family, putative"
4803,Tb927.8.1940:mRNA-p1,666982.5,702435.75,670562.8125,191150.15625,168001.484375,213113.6875,"endosomal integral membrane protein, putative"
4804,Tb927.8.1945:mRNA-p1,640359.3125,729679.9375,717570.625,2457103.75,2480006.25,2459303.5,hypothetical protein
4805,Tb927.8.1950:mRNA-p1,1020771.875,1010026.4375,901172.625,1637827.75,1696895.5,1703959.625,"hypothetical protein, conserved"
4806,Tb927.8.1960:mRNA-p1,2884333.5,2934989.25,2793355.5,677347.25,438767.53125,437999.96875,CCR4-NOT transcription complex subunit 11
4807,Tb927.8.1980:mRNA-p1,317560,279203.3125,199593.59375,1253388.875,1197271.25,1465131,Beta propeller protein 1
4808,Tb927.8.1990:mRNA-p1,13940696,13748512,10993365,705370,886396.5,877419.375,peroxidoxin
4809,Tb927.8.2000:mRNA-p1,912778.5625,987476.0625,920369.4375,3374294.5,3685306,3600451,"cyclophilin, putative"
4810,Tb927.8.2020:mRNA-p1,336599.09375,309001.375,280142.375,46530.76953125,11182.9306640625,43991.82421875,"agmatinase, putative"
4811,Tb927.8.2030:mRNA-p1,891876.375,652150.375,555438,9337712,10848206,9879834,Posterior and Ventral Edge protein 1
4812,Tb927.8.2040:mRNA-p1,238551.703125,237732.109375,239037.015625,286409.625,261105.546875,290829.375,"Domain of unknown function (DUF1767), putative"
4813,Tb927.8.2050:mRNA-p1,4483993,4439678,4208612,306759.84375,343550.15625,334926.125,GDP-mannose pyrophosphorylase
4814,Tb927.8.2060:mRNA-p1,193165.390625,135652.171875,128564.2265625,95277.359375,33741.8984375,54585.41015625,"Concanavalin A-like lectin/glucanases superfamily/Beige/BEACH domain containing protein, putative"
4815,Tb927.8.2070:mRNA-p1,4425335.5,5188225,5428324,1695272.875,1576877.375,1872672,Present in the outer mitochondrial membrane proteome 39-1
4816,Tb927.8.2080:mRNA-p1,1768421.125,1848135.25,1760410.375,316876.125,304035.3125,296676.4375,"Fungal tRNA ligase phosphodiesterase domain containing protein, putative"
4817,Tb927.8.2090:mRNA-p1,193135.671875,186460.484375,207144.28125,176558.65625,168994.125,182932.5625,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
4818,Tb927.8.2100:mRNA-p1,412531.28125,693840.375,239626.953125,558222.1875,495721.46875,287886,"vacuolar ATP synthase 16 kDa proteolipid subunit, putative"
4819,Tb927.8.2110:mRNA-p1,108483.7890625,94790.203125,113531.15625,Filtered,Filtered,10432.6728515625,"Alpha/beta hydrolase family, putative"
4820,Tb927.8.2120:mRNA-p1,350263.9375,353604.90625,374244.28125,1199459.625,1200063.25,1286036.5,"hypothetical protein, conserved"
4821,Tb927.8.2130:mRNA-p1,67240.71875,59471.359375,58326.98046875,278125.5,243952.703125,308100.59375,"cyclic nucleotide-binding domain containing protein, putative"
4823,Tb927.8.2150:mRNA-p1,58659.29296875,44455.265625,60787.5234375,285933.78125,294241.0625,238190.953125,"hypothetical protein, conserved"
4824,Tb927.8.2160:mRNA-p1,678321.375,391318.59375,483789.28125,49185.2734375,182636.203125,193714.15625,p-glycoprotein
4825,Tb927.8.2200:mRNA-p1,1902797.625,1918290.875,1775205.75,344692.53125,396389.5,399672.3125,"terbinafine resistance locus protein (yip1), putative"
4826,Tb927.8.2210:mRNA-p1,499375.5,592212,471611.65625,71695.46875,67823.015625,59607.2421875,pteridine reductase 1
4827,Tb927.8.2220:mRNA-p1,13790.3212890625,7951.54248046875,Filtered,277926.78125,353035.875,301324.03125,"hypothetical protein, conserved"
4828,Tb927.8.2230:mRNA-p1,168298.765625,143336.078125,140467.59375,4604.619140625,35312.31640625,9759.775390625,"Checkpoint protein HUS1, putative"
4829,Tb927.8.2240:mRNA-p1,80547.8046875,51316.62890625,49613.60546875,19195.8984375,17802.646484375,Filtered,Tryptophanyl-tRNA synthetase 2
4830,Tb927.8.2250:mRNA-p1,1398974.125,2173952.75,2239520.25,269654.34375,251253.8125,285460.125,"Fungal tRNA ligase phosphodiesterase domain containing protein, putative"
4831,Tb927.8.2260:mRNA-p1;Tb927.8.2280:mRNA-p1,2144700,1951814.125,1632440.375,1174864.625,519133.90625,602462.0625,Present in the outer mitochondrial membrane proteome 39-4
4832,Tb927.8.2290:mRNA-p1,279328,302102.90625,309249.96875,3436310.25,3436157.5,3878701.75,"hypothetical protein, conserved"
4834,Tb927.8.2310:mRNA-p1,573317.75,616279.125,617794.125,83475.671875,140663.34375,153908.03125,"(H+)-ATPase G subunit, putative"
4835,Tb927.8.2330:mRNA-p1,45090.65234375,55388.4921875,56464.02734375,90024.96875,78370.8359375,80346.375,"hypothetical protein, conserved"
4836,Tb927.8.2350:mRNA-p1,137993.640625,113907.1328125,123200.21875,48683.7421875,33227.17578125,30925.3515625,"hypothetical protein, conserved"
4837,Tb927.8.2370:mRNA-p1,255073.078125,276799.65625,54368.82421875,Filtered,Filtered,Filtered,dicer-like protein
4838,Tb927.8.2380:mRNA-p1,821739.375,774721.25,685162.625,113083.21875,114913.359375,127242,"ABC transporter, putative"
4839,Tb927.8.2390:mRNA-p1,18146.630859375,14200.1474609375,18414.09375,305072.90625,305419.28125,297785,"hypothetical protein, conserved"
4840,Tb927.8.2400:mRNA-p1,123016.1171875,80382.8046875,111040.578125,Filtered,Filtered,Filtered,"hypothetical protein, conserved"
4841,Tb927.8.2430:mRNA-p1,15707.0830078125,19411.25390625,47380.30078125,149581.1875,150190.171875,143938.34375,"hypothetical protein, conserved"
4842,Tb927.8.2440:mRNA-p1,3501138,3445991.25,1817643,10507985,14146486,16142883,"hypothetical protein, conserved"
4843,Tb927.8.2450:mRNA-p1,510376.625,506424.96875,484124.25,86710.1484375,78689.171875,94661.03125,5'-AMP-activated protein kinase subunit beta
4844,Tb927.8.2460:mRNA-p1,570716.6875,528730.25,469659.4375,3558588,3315222,3297895.75,"hypothetical protein, conserved"
4845,Tb927.8.2490:mRNA-p1,115530.1171875,147421.125,174296.171875,Filtered,359432.875,Filtered,"SET domain containing protein, putative"
4847,Tb927.8.2520:mRNA-p1,795662.125,846793,957916.5625,125952.8671875,19997.408203125,36162.171875,"acetyl-CoA synthetase, putative"
4848,Tb927.8.2530:mRNA-p1,187979.046875,197423.34375,187221.53125,67172.203125,70389.03125,66468.734375,"Cytochrome c oxidase copper chaperone, related"
4849,Tb927.8.2540:mRNA-p1,6165081.5,6349979.5,6526686.5,287955.625,314561.46875,335880.65625,3-ketoacyl-CoA thiolase
4850,Tb927.8.2550:mRNA-p1,370701.28125,333680.09375,354646.46875,718938.75,818202.5,723889.375,mitochondrial DNA primase
4851,Tb927.8.2560:mRNA-p1,120062.96875,99975.03125,105684.765625,10322.2646484375,11172.0732421875,91590.3828125,"spliceosomal U5 snRNP-specific protein, putative"
4852,Tb927.8.2570:mRNA-p1,160432.859375,184896.796875,180548.296875,6961.56005859375,5351.7705078125,10084.8427734375,"hypothetical protein, conserved"
4853,Tb927.8.2580:mRNA-p1,72260.53125,65257.09765625,66829.921875,325260.875,342350.28125,305423.0625,"exocyst complex component Sec10, putative"
4854,Tb927.8.2590:mRNA-p1,8263.0009765625,7734.08935546875,2318.094482421875,782726.875,841518.125,822426.1875,Basal body protein
4855,Tb927.8.2600:mRNA-p1,60106.640625,73591.6953125,73404.2109375,573107.8125,582563.625,584302.75,"WD domain, G-beta repeat/BING4CT (NUC141) domain containing protein, putative"
4856,Tb927.8.2620:mRNA-p1,165276.296875,52025.6328125,788718.625,1906778.125,2045344.25,1999789.25,SUMO-interacting motif-containing protein
4857,Tb927.8.2630:mRNA-p1,2455290,2465268.5,2358444,2076293.25,2429614.5,2480860.5,kinesin-C
4858,Tb927.8.2640:mRNA-p1,3230206.75,3221113.5,2146049,150877.171875,190612.328125,214041.8125,"ubiquitin-activating enzyme E1, putative"
4859,Tb927.8.2650:mRNA-p1,84215.4375,85078.1171875,87072.375,Filtered,25458.208984375,Filtered,Mitoribosomal SSU assembly factor 20
4860,Tb927.8.2660:mRNA-p1,25802070,26810806,25964982,437497.9375,453373.6875,385023.21875,"Galactose oxidase, central domain containing protein, putative"
4861,Tb927.8.2670:mRNA-p1,140180.578125,113928.2890625,130330.96875,339822.0625,362228.78125,340325.90625,"Putative S-adenosyl-L-methionine-dependent methyltransferase, putative"
4862,Tb927.8.2680.1:mRNA-p1;Tb927.8.2680.2:mRNA-p1,109189.390625,336918.96875,180382.359375,1259287.25,1482944,1455100.75,"hypothetical protein, conserved"
4863,Tb927.8.2690:mRNA-p1,392319.34375,419003.1875,449894.4375,Filtered,Filtered,Filtered,"SET domain containing protein, putative"
4865,Tb927.8.2710:mRNA-p1,47485.46875,95887.265625,75422.1875,Filtered,Filtered,Filtered,"SET domain containing protein, putative"
4866,Tb927.8.2720:mRNA-p1,156239.171875,174776,176497.609375,14953.5966796875,15966.595703125,12407.8544921875,"Putative serine esterase (DUF676), putative"
4867,Tb927.8.2730:mRNA-p1,36906.03125,28633.07421875,29880.638671875,Filtered,13626.6796875,14344.5439453125,"hypothetical protein, conserved"
4868,Tb927.8.2740:mRNA-p1,4421365,4297072,4353097,907710.8125,975221.625,910683.3125,mitochondrial RNA binding protein
4870,Tb927.8.2780:mRNA-p1,239765.25,275043.1875,264380.25,143169.859375,122403.6875,126802.1875,"RNA-binding protein RBP10, putative"
4871,Tb927.8.2800:mRNA-p1,185485.546875,185831.34375,172547.734375,920212.1875,870365,982901.375,"hypothetical protein, conserved"
4872,Tb927.8.2810:mRNA-p1,179861.75,139553.65625,145542.90625,3777.099365234375,8481.552734375,7840.14599609375,5'-3' exoribonuclease C
4873,Tb927.8.2820:mRNA-p1,2327084,2377083,2278336.5,367109.03125,380070.75,423495.5,"hypothetical protein, conserved"
4874,Tb927.8.2830:mRNA-p1,83630.765625,85542.5703125,87526.46875,75601.046875,91404.5625,77246.578125,Kinetoplastid kinetochore protein 25
4875,Tb927.8.2840:mRNA-p1,131390.046875,135584.390625,121750.0859375,3772.89697265625,Filtered,Filtered,"hypothetical protein, conserved"
4876,Tb927.8.2850:mRNA-p1,771399.125,714810.4375,830149.375,84686.546875,43443.1328125,29684.76953125,Poly(A)-specific ribonuclease PARN-1
4877,Tb927.8.2860:mRNA-p1,429363.78125,409612.5,401995.0625,10021.505859375,12194.119140625,10435.2373046875,"hypothetical protein, conserved"
